Word/Phrase,Effort Score,Hits,Grid Name,Actual Position X,Actual Position Y,XY,Path,Cell Type
Animals,10.26,10,23 APPS YouTube - 1-Click Search,411.43,108.0,"(1, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Celebrity,10.26,10,23 APPS YouTube - 1-Click Search,685.71,972.0,"(5, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Food,10.26,10,23 APPS YouTube - 1-Click Search,960.0,540.0,"(3, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Cartoons,10.26,10,23 APPS YouTube - 1-Click Search,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Travel,10.26,10,23 APPS YouTube - 1-Click Search,411.43,108.0,"(1, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Games,10.26,10,23 APPS YouTube - 1-Click Search,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Technology,10.26,10,23 APPS YouTube - 1-Click Search,137.14,756.0,"(4, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Fashion,10.26,10,23 APPS YouTube - 1-Click Search,960.0,324.0,"(2, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Politics,10.26,10,23 APPS YouTube - 1-Click Search,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
Art,10.26,10,23 APPS YouTube - 1-Click Search,685.71,324.0,"(2, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 23 APPS menu TEEN -> 23 APPS YouTube - Home -> 23 APPS YouTube - 1-Click Search,WordList
outside,4.26,4,12d PLACES outside pg1,137.14,108.0,"(1, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
motorway,4.26,4,12d PLACES outside pg1,960.0,324.0,"(2, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
road,4.26,4,12d PLACES outside pg1,411.43,324.0,"(2, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
treehouse,4.26,4,12d PLACES outside pg1,137.14,756.0,"(4, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
jungle,4.26,4,12d PLACES outside pg1,685.71,1188.0,"(6, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
sky,4.26,4,12d PLACES outside pg1,137.14,540.0,"(3, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
campsite,4.26,4,12d PLACES outside pg1,960.0,972.0,"(5, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
mountain,4.26,4,12d PLACES outside pg1,960.0,756.0,"(4, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
lawn,4.26,4,12d PLACES outside pg1,685.71,108.0,"(1, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
pavement,4.26,4,12d PLACES outside pg1,137.14,324.0,"(2, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
path,4.26,4,12d PLACES outside pg1,960.0,540.0,"(3, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
patio,4.26,4,12d PLACES outside pg1,960.0,108.0,"(1, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
shed,4.26,4,12d PLACES outside pg1,411.43,108.0,"(1, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
roundabout,4.26,4,12d PLACES outside pg1,685.71,324.0,"(2, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
park,4.26,4,12d PLACES outside pg1,411.43,756.0,"(4, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
forest,4.26,4,12d PLACES outside pg1,411.43,1188.0,"(6, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
woods,4.26,4,12d PLACES outside pg1,137.14,1188.0,"(6, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
garden,4.26,4,12d PLACES outside pg1,137.14,972.0,"(5, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
hill,4.26,4,12d PLACES outside pg1,411.43,972.0,"(5, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
ground,4.26,4,12d PLACES outside pg1,685.71,972.0,"(5, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
field,4.26,4,12d PLACES outside pg1,685.71,756.0,"(4, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
lane,4.26,4,12d PLACES outside pg1,685.71,540.0,"(3, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
crossing,4.26,4,12d PLACES outside pg1,411.43,540.0,"(3, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
playground,4.26,4,12d PLACES outside pg1,685.71,108.0,"(1, 3)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
funfair,4.26,4,12d PLACES outside pg1,411.43,108.0,"(1, 2)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
theme,4.26,4,12d PLACES outside pg1,137.14,108.0,"(1, 1)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
bus,4.26,4,12d PLACES outside pg1,960.0,108.0,"(1, 4)",01 CORE pg1 -> 15aa TOPICS index pg1 -> 15l TOPICS Outside -> 12d PLACES outside pg1,Regular
school,4.26,4,07f DAILY going places expanded,411.43,972.0,"(5, 2)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
can,4.26,4,07f DAILY going places expanded,685.71,108.0,"(1, 3)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
let's,4.26,4,07f DAILY going places expanded,960.0,108.0,"(1, 4)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
can,4.26,4,07f DAILY going places expanded,137.14,108.0,"(1, 1)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
I,4.26,4,07f DAILY going places expanded,411.43,108.0,"(1, 2)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
are,4.26,4,07f DAILY going places expanded,960.0,324.0,"(2, 4)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
there,4.26,4,07f DAILY going places expanded,960.0,1188.0,"(6, 4)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
home,4.26,4,07f DAILY going places expanded,685.71,972.0,"(5, 3)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
I,4.26,4,07f DAILY going places expanded,960.0,108.0,"(1, 4)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
I,4.26,4,07f DAILY going places expanded,137.14,324.0,"(2, 1)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
can,4.26,4,07f DAILY going places expanded,411.43,324.0,"(2, 2)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
car,4.26,4,07f DAILY going places expanded,137.14,972.0,"(5, 1)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
can,4.26,4,07f DAILY going places expanded,411.43,108.0,"(1, 2)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
let's,4.26,4,07f DAILY going places expanded,685.71,108.0,"(1, 3)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
can,4.26,4,07f DAILY going places expanded,137.14,108.0,"(1, 1)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
can,4.26,4,07f DAILY going places expanded,685.71,324.0,"(2, 3)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
later,4.26,4,07f DAILY going places expanded,960.0,972.0,"(5, 4)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
bus,4.26,4,07f DAILY going places expanded,137.14,756.0,"(4, 1)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
park,4.26,4,07f DAILY going places expanded,685.71,756.0,"(4, 3)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
shop,4.26,4,07f DAILY going places expanded,411.43,756.0,"(4, 2)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
play,4.26,4,07f DAILY going places expanded,137.14,1188.0,"(6, 1)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
drive,4.26,4,07f DAILY going places expanded,411.43,1188.0,"(6, 2)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
walk,4.26,4,07f DAILY going places expanded,685.71,1188.0,"(6, 3)",01 CORE pg1 -> 07a DAILY activity index -> 07f DAILY going places core -> 07f DAILY going places expanded,Regular
fire,9.26,9,07x DAILY LIFE emergency expanded TEEN,137.14,756.0,"(4, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
safe,9.26,9,07x DAILY LIFE emergency expanded TEEN,960.0,1188.0,"(6, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
police,9.26,9,07x DAILY LIFE emergency expanded TEEN,960.0,756.0,"(4, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
call,9.26,9,07x DAILY LIFE emergency expanded TEEN,685.71,972.0,"(5, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
find,9.26,9,07x DAILY LIFE emergency expanded TEEN,137.14,972.0,"(5, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
emergency,9.26,9,07x DAILY LIFE emergency expanded TEEN,411.43,756.0,"(4, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
lost,9.26,9,07x DAILY LIFE emergency expanded TEEN,411.43,1188.0,"(6, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
follow,9.26,9,07x DAILY LIFE emergency expanded TEEN,411.43,972.0,"(5, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
ambulance,9.26,9,07x DAILY LIFE emergency expanded TEEN,685.71,756.0,"(4, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
scared,9.26,9,07x DAILY LIFE emergency expanded TEEN,137.14,1188.0,"(6, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
hurt,9.26,9,07x DAILY LIFE emergency expanded TEEN,685.71,1188.0,"(6, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,Regular
I need help,9.26,9,07x DAILY LIFE emergency expanded TEEN,137.14,540.0,"(3, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
I can do it,9.26,9,07x DAILY LIFE emergency expanded TEEN,685.71,324.0,"(2, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
there is a problem,9.26,9,07x DAILY LIFE emergency expanded TEEN,411.43,540.0,"(3, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
I don't know,9.26,9,07x DAILY LIFE emergency expanded TEEN,411.43,324.0,"(2, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
that's private,9.26,9,07x DAILY LIFE emergency expanded TEEN,960.0,324.0,"(2, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
wait a minute,9.26,9,07x DAILY LIFE emergency expanded TEEN,411.43,108.0,"(1, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
I am writing a message,9.26,9,07x DAILY LIFE emergency expanded TEEN,137.14,324.0,"(2, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
help it's an emergency,9.26,9,07x DAILY LIFE emergency expanded TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
call for help,9.26,9,07x DAILY LIFE emergency expanded TEEN,960.0,540.0,"(3, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
please push my chair somewhere safe,9.26,9,07x DAILY LIFE emergency expanded TEEN,685.71,540.0,"(3, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE emergency -> 07x DAILY LIFE emergency expanded TEEN,WordList
white,9.26,9,15 TOPICS drinks alcohol TEEN,137.14,540.0,"(3, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
mixer,9.26,9,15 TOPICS drinks alcohol TEEN,685.71,1188.0,"(6, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
alcohol,9.26,9,15 TOPICS drinks alcohol TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
red,9.26,9,15 TOPICS drinks alcohol TEEN,411.43,540.0,"(3, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
cocktail,9.26,9,15 TOPICS drinks alcohol TEEN,411.43,1188.0,"(6, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
glass,9.26,9,15 TOPICS drinks alcohol TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
bottle,9.26,9,15 TOPICS drinks alcohol TEEN,411.43,108.0,"(1, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
rum,9.26,9,15 TOPICS drinks alcohol TEEN,960.0,1188.0,"(6, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
can,9.26,9,15 TOPICS drinks alcohol TEEN,960.0,108.0,"(1, 4)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
shot,9.26,9,15 TOPICS drinks alcohol TEEN,137.14,756.0,"(4, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
whisky,9.26,9,15 TOPICS drinks alcohol TEEN,411.43,972.0,"(5, 2)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
spirit,9.26,9,15 TOPICS drinks alcohol TEEN,137.14,972.0,"(5, 1)",01 CORE pg1 -> 19 MAGIC WAND -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Teen and adult vocabulary -> 01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN -> 15 TOPICS drinks alcohol TEEN,Regular
